brand,name,price,year,damage,last_seen
opel,Vivaro 2.0 CDTI Life Westfalia Klima 7 Sitzer Euro 5,8000,2012,,2016-03-16 21:39:12
opel,Opel Corsa 1.0 12V Eco,1169,2002,,2016-03-27 11:40:07
opel,Opel Corsa B 1 0 Bj 99 Tuev bis Mai 2016,175,1999,ja,2016-03-17 16:44:31
opel,Opel Corsa TÜV NEU*Erst57Tkm*Automatik*Servo*,1190,1999,,2016-03-30 16:16:34
opel,Opel Astra G Cabrio,2400,2005,,2016-04-07 04:45:33
opel,Opel kombi,1000,1996,,2016-04-07 12:06:22
opel,Opel Astra 1.7 CDTI DPF Sport,8880,2011,,2016-04-05 20:47:21
opel,Opel corsa D,6000,2012,,2016-04-06 15:46:31
opel,Opel Vectra 1 6  Kombi mit AHK 1 Jahr TÜV,599,1997,,2016-04-04 22:16:26
opel,Opel Corsa 12 V City / guenstiges Anfaengerauto,700,1998,,2016-03-19 15:15:24
opel,Opel Insignia 2.0 CDTI Sports Tourer ecoflex Sport,5200,2010,ja,2016-03-19 08:45:15
opel,Opel Corsa B,150,2000,ja,2016-04-02 11:16:20
opel,OPEL VECTRA 1 8 AUTOMATIK TÜV 10/2016,700,1997,,2016-03-14 11:16:36
opel,Opel Meriva erst 46300 km!  Scheckheftgepflegt,4999,2003,,2016-04-05 16:47:01
opel,An Bastler !!!!,350,1997,ja,2016-03-27 04:16:41
opel,Opel Corsa B,250,1995,,2016-03-31 23:15:28
opel,Opel Corsa 1.2 16V Innovation 110 Jahre,11000,2009,,2016-04-05 11:48:46
opel,Opel Zafira 2.0 DTI,1300,2000,,2016-03-09 08:39:30
opel,Opel Corsa TÜV bis 2018,800,1995,,2016-04-06 05:17:26
opel,Opel Corsa 1.0 12V Eco,2200,2003,,2016-04-05 12:23:08
opel,Opel Astra 1.6 Caravan Bj 97 Tuev 3/16 152900km,300,1997,ja,2016-04-06 15:44:32
opel,Opel Corsa 1 2 16V Klima,1199,2002,,2016-03-25 22:36:56
opel,Opel Sintra nicht fahrbereit,100,2016,,2016-03-29 12:43:46
opel,Opel movano Tip Top Zustand TÜV neu!!!,2900,2018,,2016-03-20 18:36:20
opel,Verkaufe ein Opel Vectra b,0,1999,,2016-03-23 14:18:33
opel,Opel Corsa B,300,1998,,2016-04-07 11:15:28
opel,Opel Corsa 1.2 16V Cosmo,5900,2008,,2016-04-06 11:17:44
opel,Gut erhaltener Opel Corsa B Edition 2000  Klima  Tuev+Insp neu,1500,2000,,2016-03-16 09:15:15
opel,Verkaufe Opel Corsa B guter Zustand mit TÜV,800,1997,,2016-04-05 23:45:13
opel,Opel Corsa B  Eco  Swing  mit viel TÜV bis 11/2017,669,1997,,2016-04-06 01:46:58
opel,OPEL ASTRA G,1500,2003,,2016-03-29 08:44:22
opel,Opel Vectra Combi Scheckheftgepflegt Tuev 1Jahr,750,1998,,2016-03-28 00:15:32
opel,Vechta C 2 2,1900,2003,ja,2016-04-05 21:18:19
opel,Opel Atra rotbraun,700,1995,,2016-04-07 04:17:37
opel,Opel Vectra,1800,2000,,2016-04-06 11:46:48
opel,Opel Zafira 1.8 Family,12900,2012,,2016-04-05 12:46:35
opel,Vectra Kombi,700,2002,ja,2016-03-26 17:44:35
opel,schnaeppchen.Bastler.Opel Corsa b.Automatik.kein Vw.Ford.,380,2016,,2016-04-05 21:45:52
opel,Lekste preis heute,250,1998,,2016-03-20 17:44:49
opel,Opel Astra F CC,1000,1995,,2016-03-31 10:40:30
opel,Verkaufe Opel Astra 1 6 16V,200,1994,ja,2016-04-07 08:45:17
opel,Opel zafira Elegance  navi! !! Multifunktionslenkrad,1950,2016,,2016-04-01 23:47:44
opel,Opel Vectra C Caravan / Navi / neuer Turbo / Zahnriemen neu,4600,2008,,2016-04-06 10:45:51
opel,Opel OPEL CORSA  SILBER | BILDER FOLGEN!,3750,2008,,2016-03-25 12:47:30
opel,opel corsa C 1 0 12V,2500,2004,,2016-04-06 20:44:54
opel,Astra f zum schlachten,0,1995,,2016-03-10 11:18:13
opel,Opel Astra 1.7 cdti,3700,2010,ja,2016-03-14 06:42:29
opel,Opel Corsa C  75 PS  Klima  sehr gepfelgt mit Motorschaden,500,2000,ja,2016-03-07 17:43:30
opel,Gebrauchter Opel Astra H Caravan Bj.06,3050,2006,ja,2016-04-03 15:16:25
opel,Opel Zafira 1.8 Elegance Tuev neu,2500,2002,,2016-03-13 00:17:36
opel,Opel Astra F 1 4  Garagenwagen Top Gepflegt  !!!,750,2017,,2016-03-31 10:18:20
opel,Opel Astra 1.6 Comfort,750,1998,,2016-04-06 05:15:29
opel,Opel Meriva 1.6 mit Parkrempler,1800,2017,ja,2016-04-06 07:44:48
opel,Opel Corsa B 1.0 ECO 12 V,300,2017,,2016-03-17 01:47:08
opel,Opel Zafira 2.2,2100,2002,,2016-04-07 02:45:14
opel,Opel Corsa zu verkaufen,1650,2000,,2016-04-06 03:15:54
opel,Opel Zafira A aus 2. Hand  2.0 DTI 101PS,2800,2002,,2016-04-06 18:17:51
opel,Corsa schwarz 1 0,650,2000,,2016-04-06 17:45:50
opel,Opel corsa b OHNE TÜV,0,2000,,2016-03-25 23:17:12
opel,Top Corsa B,1000,1997,,2016-04-05 11:49:18
opel,Verkaufe opel meriva,3500,2018,,2016-04-06 09:17:27
opel,Opel astra tuev bis 11 2016,900,2016,,2016-03-21 10:45:04
opel,Opel Tigra Twin Top 1.8 Sport,2890,2005,,2016-03-23 21:46:25
opel,Opel Corsa Swing,600,1996,,2016-03-24 03:15:28
opel,Opel Corsa C 1.2 16V Twintop,2790,2006,,2016-04-06 07:46:27
opel,Opel Astra H 1 7 CDTI  Top Ausstattung,4490,2009,,2016-03-29 23:45:53
opel,Corsa B 1.2 16 V viele Neuteile faehrt top 4 tuerig,900,1999,,2016-03-21 19:58:16
opel,Opel Corsa 1.3 CDTI,2100,2004,,2016-04-06 03:17:43
opel,Corsa B 1L ECO 5L/100KM,0,1999,ja,2016-04-07 06:17:23
opel,Opel Meriva 1.4 Active,13249,2013,,2016-04-07 02:45:37
opel,Opel Combo 1.6 CNG Edition,2000,2006,,2016-04-06 21:46:10
opel,Opel Omega B Caravan 2.5 DTI Edition blau metallic  Automatik,2000,2004,,2016-04-07 09:44:19
opel,Opel Astra TwinTop OPC 2 Edition "Endless Summer",7500,2008,,2016-03-29 21:16:06
opel,Opel Corsa 1.4 16V Satellite,6950,2011,,2016-03-29 16:17:38
opel,Verkauf einen Opel Astra H,3500,2006,,2016-03-28 16:54:50
opel,Opel Vectra B fuer Bastler zu verkaufen  ,0,1997,ja,2016-04-05 21:44:43
opel,Anfaenger/ Bastler /arbeitsauto,750,1994,,2016-03-30 07:45:13
opel,Opel Corsa 1.2 16V Easytronic Edition,5600,2009,,2016-04-07 12:16:16
opel,Opel tigra sport bj98,200,2000,,2016-04-06 20:15:50
opel,Opel Vectra b,0,1999,,2016-03-23 06:15:56
opel,Opel Corsa Swing,600,1995,ja,2016-04-06 04:45:07
opel,Opel Corsa 1.0 12V,1890,2001,,2016-04-07 03:17:45
opel,Opel Corsa C    Sport   Sahnestueck   Ansehen !!!,2200,2001,,2016-04-02 06:48:18
opel,Opel Vectra 2.2 DTI Caravan DPF GRÜNEPLAKETE,999,2001,ja,2016-04-06 18:16:36
opel,Opel Vectra 1.8 LPG Autogas,1500,2002,,2016-04-07 09:46:32
opel,Opel Mokka 1.7 CDTI ecoFLEX Start/Stop 4x4,18800,2013,,2016-04-06 19:18:01
opel,Opel Corsa B Bastlerfahrzeug,150,1999,ja,2016-04-07 09:45:36
opel,OPEL VECTRA  AN BASTLER EXPORT,350,1997,,2016-03-31 09:16:42
opel,Verkaufe Opel Corsa BJ 1999,300,1999,ja,2016-03-24 17:45:56
opel,Opel calibra,1400,1995,,2016-04-05 18:15:33
opel,Opel Corsa 1.3 CDTI Easytronic Edition,2950,2006,,2016-04-06 16:45:36
opel,Verkaufe Opel Vectra 1.6l 74kw,350,1999,,2016-04-05 14:45:57
opel,Opel Zafira 1.7 CDTI Innovation,6200,2008,,2016-04-03 15:16:43
opel,Opel Astra 1.9 CDTI Caravan DPF Edition,5700,2007,,2016-04-06 17:45:23
opel,Opel Astra 1.7 CDTI Caravan,3750,2005,,2016-03-17 15:44:54
opel,Corsa B zu verkaufen,700,1999,,2016-03-21 08:57:38
opel,Verkaufe opel omega 2.0 mit TÜV,999,1997,,2016-03-20 13:48:10
opel,Opel Corsa  B,550,1996,,2016-04-06 13:15:50
opel,Opel Corsa D Active  EcoFLEX  !!! TOP AUSSTATTUNG !!!,6600,2013,,2016-03-28 09:15:31
opel,Opel Insignia 2.8 Turbo 4x4 Aut. OPC,28000,2012,,2016-04-06 14:46:47
opel,Viele Teile neu. Zum ausschlachten,800,2003,,2016-03-25 05:45:11
opel,Familien Auto sehr gepflegt,4950,2018,,2016-03-28 08:44:46
opel,Opel Vectra 3.0 V6 CDTI Caravan,2800,2007,,2016-04-07 09:15:20
opel,Opel Atara suv Prinz gasanlage,9300,2007,,2016-04-07 09:45:58
opel,Corsa B 1.0 12V,350,1998,ja,2016-03-31 04:45:37
opel,Opel Corsa B   Luxusausfuehrung   nur am 01. April,150,1997,,2016-03-31 23:45:25
opel,Opel Astra 1.6 Caravan Edition 100 Classic,1399,1999,,2016-03-17 13:17:14
opel,Opel Omega Caravan 2.0 16V Edition 100,1220,1999,,2016-04-07 06:45:30
opel,Opel Zafira a Klima Navi Kamera,1199,1999,,2016-03-10 18:36:11
opel,Sparsamer Diesel inklusive neuwertiger Sommer  und Winterraeder,6950,2011,,2016-04-05 05:16:25
opel,Bilder gleich da Corsa mit Resttuev,222,1996,ja,2016-03-20 18:47:48
opel,Opel Corsa 1.2 mit Tuev Vollfahrbereit,299,1995,,2016-03-22 03:47:31
opel,Opel Rekord E,299,1983,ja,2016-03-17 17:16:16
opel,Opel Corsa 1.3 CDTI Cosmo,4550,2007,,2016-04-07 04:15:34
opel,Opel Astra 1.6 Caravan Comfort,950,2000,,2016-04-05 13:18:54
opel,Opel Astra H Tempo  Klima  TÜV neu ,3650,2005,,2016-03-23 20:17:48
opel,Opel Corsa Atlanta,549,1997,,2016-04-02 15:16:28
opel,Opel Corsa 1.2 16V Fresh,1800,2002,,2016-04-03 05:15:37
opel,OPEL ASTRA H KOMBI TÜV/AU NEU!!!!!,2660,2004,,2016-03-12 22:16:55
opel,Opel Astra,2850,2005,,2016-03-20 17:56:45
opel,Opel Corsa 12V,1150,1999,,2016-03-16 01:17:45
opel,OPEL ASTRA G KOMBI KLIMA TÜV NEU 12.2017,1100,1998,,2016-04-02 01:16:24
opel,Opel Corsa B 1.4 Sport Tuev 03/2017,380,2017,,2016-04-06 10:17:41
opel,Opel Corsa C 1.3 CDTI Diesel gruene Umweltplakette,1990,2004,,2016-04-06 14:45:58
opel,Opel Corsa B eco 1.0  TÜV bis 03.2018,750,1998,,2016-04-06 01:16:39
opel,Astra H Caravan,3590,2005,,2016-04-01 03:46:06
opel,Opel Agila 1.0 12 V,1500,2007,,2016-04-05 04:45:16
opel,Opel Vectra,1600,2005,ja,2016-03-31 11:41:11
opel,Opel Vectra 2.2 GTS,3000,2003,,2016-03-21 16:46:09
opel,Opel Tigra Twin Top,4999,2005,,2016-04-06 10:16:49
opel,Opel Vectra 2.0 DTI,950,1999,,2016-03-25 08:42:09
opel,Opel Vectra b // TÜV NEU,999,1999,,2016-04-05 14:47:43
opel,Opel Zafira bj 1999,800,2066,,2016-03-29 03:16:49
opel,Opel Astra H 1.8 Caravan Edition Plus,4400,2006,,2016-04-04 20:29:35
opel,Opel Corsa C  1 0  Bj.2004  Klima Tuev Euro 4,1490,2016,,2016-04-04 10:16:42
opel,Opel Astra F Cabrio,200,1996,,2016-03-11 09:46:07
opel,Opel Astra 1.8,2099,1999,,2016-04-05 20:17:08
opel,Opel CC Top Zustand !,2199,2004,,2016-04-06 19:16:53
opel,Opel corsa mit servo,950,2016,,2016-04-06 06:16:32
opel,Opel Zafira bj 1999,800,2016,,2016-03-29 22:40:04
opel,Corsa B TÜV 2017 Sommer + Winterreifen,1000,1996,,2016-03-19 12:17:10
opel,Opel Combo 1.7 dti Lkw Zulassung,1300,2017,,2016-03-24 10:42:46
opel,Opel Astra 1.6 Caravan TÜV Juli 2017,1500,1998,,2016-03-08 18:50:15
opel,Opel Corsa C 1.0 12V,1400,2000,,2016-03-26 15:29:52
opel,Opel Astra,1253,2000,,2016-03-17 18:45:04
opel,Opel Corsa C  Sport 1.4l,1699,2000,,2016-04-06 12:17:47
opel,Opel Meriva 1.4 ecoflex Design Edition,10250,2011,,2016-03-31 01:45:18
opel,Opel Astra F Caravan Tuev Neu,799,1997,,2016-04-07 02:17:49
opel,Opel Corsa 1.2 16V Edition  Top Zustand  Scheckheftgepflegt,6300,2009,,2016-04-06 18:48:22
opel,Opel Astra 1.6 16v Modell 100,1100,1999,ja,2016-03-31 10:47:28
opel,Opel Astra 1.6 Turbo Sport  Vollausst. Sommerfahrzeug,14650,2011,,2016-04-05 11:46:13
opel,Opel Corsa 1 0 Klima Anfaengerauto,2150,2005,,2016-04-06 23:45:50
opel,Opel GT,15900,2008,,2016-03-17 20:52:00
opel,Opel Astra 1.4 Turbo Sports Tourer Edition,10000,2011,,2016-03-23 22:19:53
opel,Opel astra h 1 7 cdti,3450,2017,,2016-04-02 11:51:40
opel,Zafira Tourer 2.0 CDTI Start Stop Navi Kamera,8800,2011,,2016-03-22 17:50:38
opel,Opel Insignia 2.0 CDTI Sports Tourer Edition mit Navi,8500,2009,,2016-03-10 10:44:28
opel,Opel Tigra mit wenig KM und super gepflegt,5399,2007,,2016-03-12 22:44:56
opel,Opel Kadett C Coupe Rallyefahrzeug / Rennwagen,24000,1978,,2016-04-05 23:46:22
opel,ASTRA H 1 8   SCHECKHEFT   TÜV NEU  TOP GEPFLEGT  Unfallfrei,3600,2004,,2016-04-04 11:42:06
opel,Opel Vectra 1.9 CDTI Caravan Automatik Cosmo AHK,5990,2006,,2016-03-12 03:44:28
opel,Opel Meriva 1.3 CDTI DPF,3600,2007,,2016-03-19 19:41:48
opel,Opel ZAFIRA A 2.2 DTI   7 Sitzer,1800,2002,,2016-04-05 15:16:03
opel,Opel Corsa 1.4 16V,3850,2007,,2016-03-29 22:15:41
opel,Opel meriva 1.7 Diesel Tuev 05/2017,2650,2005,,2016-03-27 23:47:04
opel,Opel Corsa 1.0 12V Cool,2400,2005,,2016-03-23 11:45:06
opel,Opel Vectra A zu verkaufen!,700,1995,,2016-03-28 13:57:05
opel,Corsa 1 4 Innovation Automatik,4150,2008,,2016-04-05 11:48:46
opel,opel astra 2007.19tdi,3300,2007,,2016-03-29 10:17:49
opel,Opel Corsa B Sondermodel 2000 Edition  Servo  Tuev 03/2017,850,2000,,2016-03-20 10:51:29
opel,Opel Zafira 1.8 Easytronic Edition,5499,2006,,2016-04-05 17:45:41
opel,Opel Corsa 16V City,690,1999,,2016-04-06 05:15:42
opel,Opel Corsa C  Tuev bis 3.2018,1999,2001,,2016-03-13 02:42:15
opel,Opel Astra G in top Zustand  2.500 Vb,2500,2002,ja,2016-04-06 09:17:50
opel,Opel Astra Cabrio 2.2 16V TÜV Kundendienst NEU,3100,2002,,2016-04-06 00:17:27
opel,Opel Corsa 100 Edition  Servo,750,1999,,2016-04-05 17:21:37
opel,Opel Astra G Caravan 2 0 CDTI,1500,2001,,2016-04-06 17:16:37
opel,Opel Corsa B 1.2 TÜV 10/17,950,1995,,2016-03-08 15:17:34
opel,OPEL CORSA 1.2 16V,600,1999,,2016-04-05 15:16:03
opel,Opel Vectra Hatback 2.0 16v,1150,2017,,2016-04-03 14:15:31
opel,Opel Meriva 1.4 Edition mit LPG Autogas,3400,2007,,2016-03-15 09:16:15
opel,Opel Astra GTC 1.4 Turbo ecoFLEX Start/Stop,13199,2013,,2016-04-06 06:15:24
opel,Opel Corsa Eco 60.000 km  1.Hand  Scheckheftgepflegt,599,2000,,2016-04-06 08:17:00
opel,Opel Corsa mit Eco Motor trockener absolut sauberer Motor,450,1999,,2016-04-04 23:17:58
opel,Opel Signum 1 9 CDTI 150PS  Euro 4  6 Gang Schraegheck in Schwarz,6950,2006,,2016-04-06 19:48:14
opel,Opel Corsa 1.0 TÜV Meu Gruene plakette Klima Servo,1499,2004,,2016-03-23 06:44:57
opel,Opel Corsa C 1.0,1250,2018,,2016-03-28 12:40:17
opel,Opel Omega 2.0 16V,650,1995,ja,2016-04-06 15:45:13
opel,OPEL CORSA B   ECO ,200,2000,,2016-03-20 18:25:57
opel,Opel Corsa 1.0 12V,600,2001,,2016-03-28 20:45:43
opel,Opel Astra 1.9 CDTI Caravan DPF,2899,2006,,2016-03-20 02:17:23
opel,Opel Vectra 1.8 16v *Vollausstattung Scheckheftgepflegt*,2800,2000,,2016-03-10 06:44:24
opel,Schrott Karosse zu verschenken Omega A,0,1992,,2016-03-16 22:57:57
opel,Opel Vivaro L2H1,6850,2006,,2016-03-17 17:41:35
opel,Opel Corsa C 1 2l  75 PS 4  Zylinder  Klima Tuev 02/2018,2350,2004,,2016-03-11 15:15:36
opel,Verkaufen,300,1995,,2016-04-07 01:16:59
opel,Opel Astra 1.6 16V,900,1999,,2016-04-05 14:18:10
opel,Opel Omega 3.0 V6 Sport,990,1998,,2016-04-06 17:46:09
opel,Vectra 1 6 16 V in guten Zustand Mit AHK an Bastler Top Preis,299,1997,,2016-04-04 03:16:10
opel,Opel ASTRA 1.6 Caravan Prins LPG AUTOGASANLAGE,4990,2006,,2016-04-07 06:46:35
opel,Opel Vectra Kombi,1450,2017,,2016-04-06 13:15:32
opel,Opel vectra b Diesel tuev 5.2017,800,2001,,2016-03-15 12:52:17
opel,Opel Corsa 1.3 CDTI,4800,2007,,2016-04-01 05:45:38
opel,Opel Frontera Sport lang  2.3 Diesel,850,1994,ja,2016-04-06 20:17:15
opel,Opel Kadett D Kombi Oldtimer,0,1982,,2016-03-19 20:19:05
opel,Opel Corsa C  silber  BJ 2003  TÜV 4/17  nicht fahrbereit,900,2003,ja,2016-03-30 12:45:34
opel,Opel Corsa 1.2 16V Bj.2000 Automatik Rost unten kein Tuev Berlin,150,2000,,2016-03-17 16:18:18
opel,Opel zafira 1 9 TDCI 150 ps 7 sitza tuv 9 17,3400,2006,,2016-03-10 23:44:48
opel,Opel Corsa C Sport 1 2 75Ps Klima Alu Tuev:02/2017 Euro4,1650,2017,,2016-04-07 07:44:41
opel,Opel Corsa 1.4 16V Satellite TOP,6200,2011,,2016-03-12 13:16:01
opel,Opel Astra 1.6,800,1999,ja,2016-03-22 18:51:30
opel,Opel Astra 1 6 Automatik TÜV bis 07.2017,800,1996,,2016-03-25 17:43:48
opel,Opel Astra 1.7 CDTI DPF Edition Sport,13200,2012,,2016-03-12 09:17:43
opel,Opel Astra GLS,650,1994,,2016-04-07 00:16:41
opel,Opel Adam Vollausstattung Leder  Klima  Alufelgen  mit Garantie,13500,2015,,2016-03-12 12:15:24
opel,Neuwertiger Opel Corsa Aktive 1.4  87PS  Lenkradheizung  Sitzheiz,8300,2013,,2016-04-07 04:45:45
opel,OPOEL CORSA!!!!,150,1999,,2016-03-30 04:40:33
opel,Opel Zafira  Cng ,2399,2005,,2016-04-07 08:46:40
opel,Opel Meriva B Selective  mit  AHK.,11490,2014,,2016-03-23 06:45:27
opel,Opel Vectra 2.0 Caravan CD,800,1997,,2016-03-26 11:39:53
opel,Opel Tigra Twin Top 1.4 Sport,4900,2005,,2016-04-06 11:15:41
opel,Hallo ich Verkaufen mein Opel Zarfira In 1A Zustand,3400,2000,,2016-03-25 10:37:02
opel,Opel Corsa Njoy,1450,2003,,2016-04-06 01:44:23
opel,Opel corsa,1400,2001,,2016-03-25 00:16:46
opel,Opel Corsa 12V,599,1998,,2016-03-26 08:15:56
opel,Opel Zafira 1.6 Selection Free,1999,2002,ja,2016-04-05 21:15:28
opel,Opel Astra g,999,2002,,2016-03-27 06:17:12
opel,Opel Corsa 1.2 16V Facelift Rentnerauto 2x  Reifen,2800,2004,,2016-03-19 09:45:31
opel,Opel Vectra 1.8  GTS,2990,2003,,2016-03-07 12:15:12
opel,Opel Astra GL,800,1994,,2016-04-06 07:44:53
opel,Opel Agila 1.0 12 V,1400,2004,,2016-04-06 15:46:47
opel,Opel Tigra zum ausschlachten blau,200,1996,ja,2016-04-07 11:46:41
opel,Opel Astra 1.6 Edition,7200,2010,,2016-04-06 16:45:13
opel,Opel Corsa 1.0 12V Comfort Hu&Au NEU!!! Maerz 2018,1950,2002,,2016-04-07 07:44:31
opel,Opel Astra 1.9 CDTI Caravan DPF Navi Klimaaut. Euro 4,4350,2007,,2016-03-25 20:17:18
opel,Opel Vivaro Kleinbus 9 Sitzer mit 2 Schiebetueren + Dachtraeger,7999,2007,,2016-04-06 17:15:30
opel,Opel Corsa 1 2 16V 2009 Limited Edition Schwarz Weiss TÜV 11/2017,6000,2009,,2016-04-05 23:46:13
opel,Opel Corsa 2002 / MIT KLIMA !!,1900,2005,,2016-03-27 19:48:04
opel,Opel Astra 1 7 Diesel Russpartikelfilter,3333,2001,,2016-04-02 10:15:34
opel,opel frontera a 2 4l cih,1199,1994,,2016-04-07 12:17:39
opel,Verkaufe Opel Corsa C,200,2001,,2016-03-20 14:39:36
opel,Opel Signum 3.0 CDTI V6 Cosmo,4200,2004,,2016-04-03 06:39:07
opel,Opel Vectra 1 9CDTI 150PS Automatic 6Gang Euro 4,1099,2004,,2016-03-30 21:41:47
opel,Opel Corsa 1.2 16V TÜV neu,2800,2004,,2016-04-06 18:17:50
opel,96er B Corsa Swing zu verkaufen,450,1997,,2016-03-21 13:47:09
opel,Opel Zafira 1.7 CDTI ecoFLEX Edition 111 Jahre TOP,12200,2011,,2016-04-05 07:44:42
opel,Opel Corsa 1.0 12V Euro 4 TUV BIS 02/2018,1199,2001,,2016-03-18 04:15:59
opel,Opel Corsa B,350,1997,,2016-03-24 06:45:19
opel,Opel Vectra 1.6 Selection,890,2001,ja,2016-03-21 20:47:09
opel,Verkaufe gepflegten Opel sintra,1900,2017,,2016-04-03 00:20:54
opel,Opel Omega 2.6 V6 Sport Tuev biss 1.2018,1500,2000,,2016-03-20 09:19:32
opel,Opel Corsa B Tuev neu,900,1998,,2016-04-02 21:17:24
opel,Opel Corsa 1.2 16V,1600,2001,,2016-03-09 18:42:27
opel,opel astra bitte diese nummer anrufen 017641894560,850,1999,,2016-04-06 21:44:55
opel,Opel Omega Caravan B,500,2002,ja,2016-04-06 13:45:21
opel,Opel corsa B  mit 2 Jahren Tuev,750,2000,,2016-03-16 21:45:55
opel,Opel Astra F CC an Bastler,200,1997,ja,2016-04-05 14:06:17
opel,Opel Omega 2 5l Benziner Kombi,250,1997,ja,2016-03-25 02:48:11
opel,Opel Agila 1.0 12 V,1490,2000,,2016-04-06 17:44:54
opel,Opel Astra GTC 1.6,4500,2005,,2016-04-05 14:45:26
opel,Opel Corsa  mit Alufelgen,750,1999,,2016-03-12 06:45:50
opel,Opel Vectra C 3.0 V6 CDTI Automatik,3500,2004,,2016-03-25 20:42:30
opel,Opel Astra 16V,1400,1999,,2016-03-31 06:15:42
opel,Opel Omega 3.2 Design Edition,1950,2001,,2016-03-12 09:45:17
opel,Opel Astra 2.2 16V Coupe Edition 90 Jahre Bertone,4500,2003,,2016-04-07 00:44:50
opel,OPEL MOVANO TOP ZUSTAND  frische TÜV 03 2018  Gruene plakette,3900,2002,,2016-04-07 13:17:28
opel,Opel Astra 1.6 Selection Comfort,2500,2001,,2016-03-08 12:51:32
opel,Opel Astra G 1.8 16V Edition 100,1850,2018,,2016-03-19 09:45:41
opel,Opel Vectra 1.8 Edition 100,1500,2000,,2016-04-06 21:18:45
opel,Opel Astra Twin Top 1.8,7750,2008,,2016-04-07 03:17:13
opel,Opel Astra 1.6 Caravan ! TÜV 03/2017 ! Klima AHK Servo !,1350,2000,,2016-03-15 12:47:02
opel,Opel Corsa C Facelift Tuev neu 61TKM Schekheft,3000,2005,,2016-03-18 21:48:29
opel,Opel corsa,250,2016,ja,2016-03-10 13:46:57
opel,Opel Astra H twintop Cabrio rueckfahrkamera,1,2007,ja,2016-04-05 21:47:10
opel,Opel Corsa 1.0 12V Edition  HU/AU neu  8 Fach bereift  Scheckheft,4222,2006,,2016-03-29 07:44:55
opel,Opel Astra 1.9 CDTI Caravan DPF,3100,2006,,2016-04-06 13:15:20
opel,Fehler auslesen und Bordcomputer freischalten,25,2000,,2016-04-05 14:18:17
opel,Opel Astra 2.2 16V Coupe,3800,2001,,2016-04-06 15:46:32
opel,Verkaufe oder Tausche,0,2006,,2016-04-07 12:17:06
opel,Opel Omega 2.2 16 V Sport,3000,2000,,2016-03-11 06:45:17
opel,Opel Corsa 12V Edition 100 HU/AU 02/2017,500,1999,,2016-03-11 10:15:52
opel,Opel Tigra A S93,750,1995,,2016-04-07 05:46:35
opel,Opel Corsa TÜV 05/16,99,1995,,2016-03-20 15:18:55
opel,Opel Rekord,1000,1978,,2016-04-07 09:45:00
opel,Opel Zafira,2950,2002,,2016-04-02 18:17:43
opel,Astra 1 6 Cabrio Autom Tuev Neu BESTZUST.Sitzheiz Leder,1500,1999,,2016-03-10 07:16:37
opel,Opel Astra 2.2,2200,2001,,2016-04-07 04:16:15
opel,Opel Vectra / Signum schwarz,2000,2004,,2016-03-19 17:41:30
opel,Opel Astra GTC 1.4 ECO,5500,2009,,2016-03-27 17:47:36
opel,Opel Corsa 1.2 16V,1900,2006,,2016-03-21 16:45:00
opel,Als Ersatzteil bzw Schlachtest,800,2001,,2016-03-21 09:16:26
opel,Opel Corsa 1.2  80tKM  Top gepflegt  scheckheftgepflegt  2te hand,6500,2010,,2016-03-27 14:17:51
opel,Opel Astra Caravan,1200,1999,,2016-03-22 13:48:23
opel,Corsa B 1 4l 60PS 131.000km   Tuev AU bis 7.2017,450,1997,,2016-03-30 19:32:10
opel,Opel corsa b und renault clio,0,1992,ja,2016-04-06 03:45:27
opel,Opel Frontera B,400,2000,,2016-04-06 13:44:36
opel,Verkaufe opel meriva,3700,2017,,2016-04-07 03:16:47
opel,Opel Astra F CC,900,1996,ja,2016-04-07 07:17:42
opel,Opel Astra F  Bj. 95  TÜV neu  Ölwechsel gemacht,1000,1995,,2016-04-05 13:45:29
opel,Opel Corsa C 16V Sport,1399,2001,,2016-04-05 15:06:34
opel,Opel Vectra,175,1997,ja,2016-03-25 01:47:38
opel,Opel Astra 1 9CDTI 150ps DPF 6mon garantie,4500,2005,,2016-03-12 22:15:44
opel,Opel Astra 1.4 Turbo Sport,9500,2010,,2016-04-02 20:48:27
opel,Opel Vectra 1.9 CDTI DPF Sport/GTS,4900,2007,,2016-04-05 22:45:18
opel,Opel Astra Cabrio 1.6i Bertone Edition,650,1997,,2016-04-02 23:49:50
opel,Opel Corsa D 1.3 CDTI DPF,6089,2008,,2016-04-06 20:17:37
opel,Opel Corsa 1.0 12V Eco Klima 4  Tuerig,2750,2005,,2016-04-07 09:46:25
opel,Opel tigra viele neuteile mit Klima erst 136000km,250,2016,ja,2016-03-11 17:45:47
opel,Opel Vectra 2.2,4350,2002,,2016-04-03 22:17:45
opel,Opel Vectra 2.2 Sport,1500,2000,,2016-04-05 18:15:41
opel,Opel Corsa 1.4  111 Jahre Edition,6800,2011,,2016-03-31 03:16:19
opel,Bastlerfahrzeug vectra b,350,1997,ja,2016-04-06 12:17:48
opel,Opel Corsa 1.2 16V,1299,2001,,2016-03-23 15:49:55
opel,Opel Corsa,3888,2008,,2016-04-07 08:46:30
opel,Tausch! Astra G OPC Line Leder Porsche Raeder H&R  tausch gegen?,0,1999,,2016-03-23 09:46:07
opel,Opel Vectra 1.6 Caravan Edition 2000,1400,2000,,2016-04-07 00:45:27
opel,Opel corsa,599,1997,,2016-03-28 09:46:35
